Vehicle ID,Car Sensor Type,Sensor Status,Speed (km/h),Location,Battery Level (%),Connection Type,Event Logs,Vehicle Usage,Attack Type,Protocol,Label
VID3358,Radar,Faulty,94,"(72.2101, 88.72399)",80,Bluetooth,2,Occasionally,DDoS,UDP,compromised
VID1948,LIDAR,Faulty,36,"(47.02015, 80.20851)",36,Wi-Fi,19,Daily,MITM,UDP,compromised
VID1997,LIDAR,Normal,40,"(85.69193, 38.01468)",32,Wi-Fi,60,Weekly,Spoofing,Zigbee,compromised
VID6647,GPS,Faulty,7,"(41.45926, 51.70213)",51,Wi-Fi,59,Weekly,MITM,Bluetooth,compromised
VID9808,Camera,Disabled,82,"(32.96462, 59.59651)",73,Bluetooth,94,Weekly,Jamming,UDP,compromised
VID2289,GPS,Disabled,62,"(66.62294, 49.6508)",85,Cellular,79,Daily,Jamming,Bluetooth,compromised
VID4731,LIDAR,Disabled,114,"(82.7226, 28.94189)",59,Bluetooth,65,Daily,DDoS,Bluetooth,compromised
VID4213,LIDAR,Normal,15,"(24.22415, 35.97198)",43,Wi-Fi,56,Occasionally,None,None,compromised
VID2425,GPS,Faulty,62,"(12.23832, 28.29343)",62,Cellular,91,Daily,Spoofing,Zigbee,compromised
VID4717,GPS,Disabled,24,"(46.78176, 13.87414)",46,Bluetooth,23,Occasionally,None,None,normal
VID4694,GPS,Disabled,30,"(52.24939, 89.90163)",61,Cellular,90,Daily,MITM,Zigbee,compromised
VID9598,Camera,Disabled,96,"(85.34049, 61.17416)",69,Wi-Fi,74,Occasionally,None,None,compromised
VID7340,GPS,Normal,68,"(46.63881, 13.53966)",59,Cellular,0,Occasionally,None,None,normal
VID5857,Radar,Faulty,113,"(89.57386, 52.76409)",49,Cellular,26,Occasionally,MITM,Bluetooth,compromised
VID2663,ECU,Normal,66,"(80.46409, 22.17842)",69,Cellular,14,Occasionally,None,None,normal
VID8719,GPS,Normal,57,"(71.77771, 36.55862)",73,Cellular,20,Occasionally,None,None,normal
VID5351,LIDAR,Disabled,57,"(16.65688, 75.67595)",57,Wi-Fi,73,Occasionally,Spoofing,Bluetooth,compromised
VID5009,Camera,Disabled,5,"(88.27889, 83.80232)",51,Wi-Fi,14,Occasionally,None,None,normal
VID2767,ECU,Faulty,54,"(68.87356, 38.49087)",37,Wi-Fi,32,Occasionally,Jamming,Wi-Fi,compromised
VID1275,GPS,Normal,79,"(22.27645, 51.21255)",64,Cellular,49,Weekly,None,None,normal
VID9129,ECU,Normal,46,"(61.6704, 42.4446)",56,Cellular,26,Daily,None,None,normal
VID5488,Radar,Faulty,24,"(81.5228, 42.49055)",32,Bluetooth,54,Occasionally,None,None,compromised
VID1183,Radar,Normal,69,"(83.40014, 75.03389)",37,Cellular,21,Occasionally,None,None,normal
VID7548,ECU,Disabled,46,"(15.2161, 73.18341)",97,Bluetooth,94,Occasionally,MITM,UDP,compromised
VID6949,GPS,Normal,115,"(87.04536, 32.48974)",54,Bluetooth,73,Weekly,Jamming,Zigbee,compromised
VID8588,ECU,Disabled,6,"(47.9374, 26.61422)",84,Bluetooth,48,Occasionally,None,None,normal
VID9317,ECU,Normal,6,"(41.494, 36.51853)",75,Bluetooth,28,Occasionally,None,None,normal
VID4021,Radar,Disabled,24,"(29.37812, 52.03998)",31,Bluetooth,21,Daily,None,None,normal
VID9825,Radar,Normal,2,"(38.53503, 49.08165)",72,Bluetooth,19,Occasionally,None,None,normal
VID7263,LIDAR,Disabled,86,"(57.73151, 16.65537)",56,Wi-Fi,89,Occasionally,None,None,compromised
VID1555,Radar,Disabled,79,"(72.89075, 70.60761)",65,Cellular,39,Occasionally,None,None,normal
VID1778,ECU,Disabled,24,"(38.80559, 70.18396)",91,Bluetooth,64,Weekly,Spoofing,Bluetooth,compromised
VID9939,Radar,Faulty,89,"(24.46292, 81.46551)",29,Bluetooth,51,Weekly,None,None,compromised
VID4260,ECU,Normal,90,"(65.10867, 58.29463)",96,Cellular,7,Daily,None,None,normal
VID2991,GPS,Disabled,0,"(63.56908, 53.60448)",98,Cellular,93,Weekly,DDoS,UDP,compromised
VID4635,Radar,Disabled,52,"(11.07034, 49.28226)",50,Bluetooth,18,Occasionally,None,None,normal
VID2869,ECU,Normal,45,"(52.77216, 61.85851)",56,Cellular,34,Weekly,None,None,normal
VID1948,ECU,Faulty,81,"(16.35729, 40.55744)",90,Wi-Fi,80,Weekly,MITM,Wi-Fi,compromised
VID7487,ECU,Disabled,0,"(23.47906, 20.53971)",83,Bluetooth,73,Daily,Jamming,UDP,compromised
VID9264,Radar,Faulty,7,"(13.77865, 73.26869)",45,Cellular,30,Occasionally,Spoofing,Wi-Fi,compromised
VID6356,Camera,Disabled,34,"(67.42794, 42.06339)",57,Wi-Fi,65,Weekly,None,None,compromised
VID9239,ECU,Disabled,108,"(53.39566, 64.97809)",52,Wi-Fi,2,Weekly,None,None,normal
VID7644,Radar,Disabled,19,"(39.1818, 16.01428)",38,Wi-Fi,82,Weekly,DDoS,Zigbee,compromised
VID1358,ECU,Disabled,47,"(85.46898, 26.2573)",56,Cellular,5,Occasionally,None,None,normal
VID7015,LIDAR,Disabled,16,"(77.34966, 53.56939)",54,Bluetooth,80,Occasionally,Spoofing,Bluetooth,compromised
VID6355,ECU,Faulty,78,"(29.42007, 53.36071)",27,Cellular,0,Weekly,None,None,compromised
VID8981,ECU,Disabled,93,"(22.79132, 56.3143)",43,Wi-Fi,11,Weekly,None,None,normal
VID6628,Camera,Disabled,99,"(67.54845, 81.15461)",51,Bluetooth,32,Daily,None,None,normal
VID5001,Camera,Disabled,65,"(73.48811, 77.32477)",53,Bluetooth,33,Occasionally,None,None,normal
VID8284,Camera,Disabled,70,"(53.89563, 22.52604)",45,Cellular,66,Occasionally,DDoS,TCP,compromised
VID7913,GPS,Faulty,54,"(67.58562, 27.58149)",94,Cellular,15,Weekly,MITM,Bluetooth,compromised
VID1729,Camera,Disabled,115,"(88.58173, 74.47382)",95,Cellular,52,Occasionally,DDoS,Zigbee,compromised
VID5645,GPS,Normal,69,"(25.79565, 70.25315)",78,Cellular,26,Weekly,None,None,normal
VID7246,Camera,Disabled,7,"(61.22613, 83.40798)",61,Wi-Fi,45,Occasionally,None,None,normal
VID5838,Camera,Normal,95,"(21.2334, 72.15979)",32,Cellular,16,Weekly,None,None,normal
VID4442,LIDAR,Normal,95,"(46.42954, 62.71848)",77,Bluetooth,58,Occasionally,None,None,compromised
VID8090,Camera,Normal,76,"(23.07148, 30.78105)",86,Wi-Fi,25,Daily,None,None,normal
VID4563,ECU,Disabled,69,"(70.38479, 70.82775)",53,Cellular,30,Weekly,None,None,normal
VID6262,ECU,Disabled,60,"(49.15415, 83.37947)",64,Wi-Fi,48,Occasionally,None,None,normal
VID1878,GPS,Normal,17,"(20.68889, 53.84169)",69,Wi-Fi,42,Daily,None,None,normal
VID4683,GPS,Disabled,94,"(36.34176, 28.56122)",45,Cellular,17,Occasionally,None,None,normal
VID5592,Camera,Faulty,41,"(74.19519, 20.957)",36,Bluetooth,87,Daily,DDoS,UDP,compromised
VID4175,Radar,Disabled,86,"(65.03942, 72.87504)",95,Cellular,90,Daily,Spoofing,Wi-Fi,compromised
VID1677,Radar,Disabled,47,"(70.63077, 73.0561)",88,Wi-Fi,42,Occasionally,None,None,normal
VID7443,ECU,Normal,69,"(40.15352, 57.60475)",54,Wi-Fi,53,Occasionally,Spoofing,Zigbee,compromised
VID1377,ECU,Normal,86,"(23.73242, 24.51349)",41,Wi-Fi,79,Daily,DDoS,Zigbee,compromised
VID3207,GPS,Normal,3,"(36.56921, 37.08183)",97,Cellular,15,Daily,None,None,normal
VID1827,Camera,Faulty,23,"(18.62154, 13.08447)",59,Bluetooth,51,Weekly,None,None,compromised
VID5768,ECU,Normal,46,"(54.67118, 47.51405)",20,Wi-Fi,11,Weekly,None,None,normal
VID4479,GPS,Disabled,71,"(69.41545, 49.97879)",63,Bluetooth,97,Daily,Jamming,Zigbee,compromised
VID1645,GPS,Normal,64,"(48.614, 61.36006)",60,Cellular,85,Weekly,Jamming,Wi-Fi,compromised
VID3691,Camera,Disabled,113,"(29.02466, 55.82725)",86,Bluetooth,32,Occasionally,None,None,normal
VID1609,LIDAR,Faulty,88,"(35.23165, 59.55039)",73,Wi-Fi,72,Occasionally,Jamming,Zigbee,compromised
VID6821,GPS,Disabled,91,"(33.07317, 84.44983)",81,Wi-Fi,2,Daily,None,None,normal
VID5659,LIDAR,Faulty,37,"(44.91729, 52.85325)",65,Cellular,2,Daily,None,None,compromised
VID9991,ECU,Disabled,38,"(41.97224, 16.67072)",73,Bluetooth,41,Occasionally,None,None,normal
VID9642,Radar,Normal,67,"(25.76212, 77.70191)",79,Wi-Fi,35,Weekly,None,None,normal
VID2193,LIDAR,Normal,15,"(60.16956, 20.91045)",90,Bluetooth,11,Occasionally,None,None,normal
VID6568,ECU,Normal,106,"(43.7261, 35.70819)",85,Bluetooth,59,Occasionally,Spoofing,Bluetooth,compromised
VID2687,GPS,Disabled,6,"(48.4971, 23.25474)",23,Wi-Fi,48,Occasionally,None,None,normal
VID1771,Camera,Disabled,26,"(44.2882, 42.80493)",80,Wi-Fi,52,Weekly,None,None,compromised
VID5938,ECU,Faulty,13,"(59.20211, 24.01894)",59,Bluetooth,90,Occasionally,DDoS,Bluetooth,compromised
VID8889,ECU,Faulty,43,"(23.77555, 76.85486)",50,Wi-Fi,56,Occasionally,None,None,compromised
VID2212,Camera,Disabled,12,"(70.24822, 22.55996)",75,Bluetooth,25,Occasionally,None,None,normal
VID4450,GPS,Disabled,20,"(27.53504, 46.26715)",75,Cellular,19,Occasionally,None,None,normal
VID2805,LIDAR,Disabled,95,"(54.7245, 49.53751)",57,Cellular,29,Weekly,None,None,normal
VID6586,ECU,Normal,74,"(65.72503, 88.06406)",33,Bluetooth,95,Weekly,DDoS,TCP,compromised
VID8605,LIDAR,Faulty,47,"(34.66859, 10.53815)",51,Bluetooth,34,Daily,MITM,Zigbee,compromised
VID1791,Camera,Faulty,90,"(37.63179, 41.75654)",60,Cellular,53,Occasionally,Spoofing,Bluetooth,compromised
VID3364,GPS,Normal,67,"(35.45779, 59.44925)",47,Cellular,4,Weekly,None,None,normal
VID3931,GPS,Faulty,0,"(70.48688, 64.03473)",38,Cellular,62,Occasionally,Jamming,Bluetooth,compromised
VID6387,Camera,Disabled,19,"(21.22978, 29.11586)",28,Wi-Fi,44,Weekly,None,None,normal
VID8879,Radar,Normal,76,"(27.37257, 24.46496)",29,Bluetooth,9,Occasionally,None,None,normal
VID2461,LIDAR,Faulty,96,"(81.05165, 82.30351)",39,Wi-Fi,96,Occasionally,Jamming,Wi-Fi,compromised
VID1609,GPS,Normal,78,"(23.0701, 76.50636)",53,Wi-Fi,39,Weekly,None,None,normal
VID5883,Radar,Disabled,57,"(23.57019, 29.87633)",46,Wi-Fi,54,Weekly,DDoS,Zigbee,compromised
VID7445,ECU,Disabled,85,"(36.36774, 32.83908)",71,Wi-Fi,52,Occasionally,MITM,UDP,compromised
VID2116,ECU,Disabled,9,"(14.20712, 62.55718)",36,Cellular,14,Daily,None,None,normal
VID3069,Radar,Normal,118,"(53.426, 40.75191)",20,Wi-Fi,85,Daily,DDoS,TCP,compromised
VID8124,Radar,Normal,33,"(21.19416, 85.94907)",73,Wi-Fi,18,Weekly,None,None,normal
VID2840,LIDAR,Normal,55,"(17.70521, 52.74894)",82,Wi-Fi,47,Weekly,None,None,normal
VID3659,Radar,Disabled,18,"(69.19616, 32.52358)",87,Wi-Fi,66,Occasionally,Spoofing,Zigbee,compromised
VID1846,Radar,Disabled,20,"(56.50479, 83.64713)",51,Wi-Fi,23,Daily,None,None,normal
VID2351,Radar,Disabled,68,"(74.70767, 44.47082)",45,Wi-Fi,51,Daily,MITM,TCP,compromised
VID6629,Radar,Disabled,41,"(27.9497, 18.0565)",91,Wi-Fi,11,Occasionally,None,None,normal
VID1811,GPS,Normal,69,"(16.2301, 12.41762)",62,Wi-Fi,17,Daily,None,None,normal
VID6264,Radar,Disabled,92,"(51.38577, 25.49276)",34,Bluetooth,52,Daily,None,None,compromised
VID8973,Radar,Faulty,47,"(73.05797, 76.13015)",56,Cellular,39,Weekly,None,None,compromised
VID7691,Radar,Normal,83,"(51.18332, 47.39364)",38,Wi-Fi,55,Daily,MITM,UDP,compromised
VID2947,ECU,Disabled,73,"(88.45479, 72.49042)",75,Wi-Fi,5,Occasionally,None,None,normal
VID8897,Camera,Faulty,72,"(31.55009, 55.82394)",72,Bluetooth,78,Weekly,DDoS,Wi-Fi,compromised
VID2420,Camera,Faulty,74,"(80.88692, 89.54004)",79,Cellular,19,Weekly,Spoofing,UDP,compromised
VID2706,Radar,Disabled,76,"(52.33991, 87.38045)",78,Wi-Fi,58,Occasionally,DDoS,Zigbee,compromised
VID8902,LIDAR,Faulty,108,"(89.55839, 45.45817)",77,Bluetooth,5,Occasionally,DDoS,Wi-Fi,compromised
VID2060,ECU,Disabled,102,"(79.56563, 28.66925)",99,Cellular,9,Daily,None,None,normal
VID5565,LIDAR,Disabled,62,"(46.57393, 76.71019)",68,Cellular,2,Weekly,None,None,normal
VID5153,GPS,Normal,112,"(22.62847, 75.26829)",37,Bluetooth,42,Weekly,None,None,normal
VID1400,LIDAR,Disabled,35,"(73.79011, 89.21368)",79,Wi-Fi,100,Daily,DDoS,UDP,compromised
VID1452,Radar,Faulty,64,"(86.44515, 41.67178)",30,Cellular,1,Occasionally,Jamming,UDP,compromised
VID3729,GPS,Faulty,43,"(75.41079, 61.10264)",89,Wi-Fi,91,Daily,MITM,Wi-Fi,compromised
VID8141,Radar,Disabled,114,"(50.22393, 67.00876)",86,Bluetooth,33,Weekly,None,None,normal
VID1427,Camera,Disabled,81,"(77.71453, 71.443)",56,Wi-Fi,8,Weekly,None,None,normal
VID9129,GPS,Normal,73,"(21.69678, 72.5401)",36,Wi-Fi,90,Weekly,DDoS,Zigbee,compromised
VID1605,ECU,Disabled,56,"(70.76961, 49.25953)",58,Wi-Fi,1,Occasionally,None,None,normal
VID7371,LIDAR,Disabled,71,"(63.12968, 68.1516)",63,Bluetooth,36,Occasionally,None,None,normal
VID9601,GPS,Faulty,118,"(60.67282, 10.03991)",60,Cellular,89,Daily,MITM,Wi-Fi,compromised
VID7343,Camera,Normal,84,"(25.92821, 64.43139)",37,Bluetooth,31,Occasionally,None,None,normal
VID4401,Radar,Disabled,80,"(13.03496, 53.19227)",92,Bluetooth,55,Weekly,None,None,compromised
VID6939,Radar,Faulty,91,"(34.15019, 59.1412)",22,Bluetooth,84,Daily,None,None,compromised
VID8642,Camera,Faulty,77,"(86.27766, 74.46046)",22,Bluetooth,83,Occasionally,DDoS,UDP,compromised
VID2172,Camera,Faulty,36,"(16.16072, 18.14384)",37,Wi-Fi,47,Weekly,Spoofing,UDP,compromised
VID4482,ECU,Faulty,1,"(57.11779, 73.72009)",54,Cellular,70,Weekly,DDoS,Zigbee,compromised
VID4132,Camera,Faulty,104,"(15.54111, 35.77572)",89,Wi-Fi,7,Weekly,DDoS,UDP,compromised
VID7700,Radar,Normal,80,"(63.49759, 64.24212)",22,Cellular,43,Occasionally,None,None,normal
VID4114,GPS,Normal,75,"(78.10441, 33.57092)",98,Wi-Fi,92,Daily,MITM,TCP,compromised
VID8059,Radar,Normal,57,"(41.43387, 81.59727)",48,Bluetooth,87,Daily,MITM,TCP,compromised
VID2147,ECU,Faulty,39,"(54.23834, 37.80284)",34,Wi-Fi,46,Daily,DDoS,Bluetooth,compromised
VID2872,Radar,Normal,42,"(89.59345, 83.65987)",45,Wi-Fi,43,Daily,None,None,normal
VID9298,GPS,Disabled,61,"(70.68962, 41.68432)",27,Wi-Fi,96,Weekly,Jamming,UDP,compromised
VID4381,Camera,Normal,92,"(73.02519, 27.73012)",25,Wi-Fi,14,Occasionally,None,None,normal
VID6910,Radar,Disabled,49,"(35.7316, 10.35451)",22,Bluetooth,80,Occasionally,Jamming,Bluetooth,compromised
VID7786,Camera,Disabled,83,"(17.74688, 17.25727)",24,Wi-Fi,38,Occasionally,None,None,normal
VID9512,LIDAR,Normal,51,"(80.2022, 72.87928)",100,Wi-Fi,40,Weekly,None,None,normal
VID4043,ECU,Faulty,48,"(82.74577, 50.54222)",29,Cellular,35,Weekly,DDoS,TCP,compromised
VID5675,Radar,Normal,99,"(37.1015, 72.00744)",42,Bluetooth,34,Weekly,None,None,normal
VID8739,Radar,Normal,73,"(49.33177, 64.57727)",27,Cellular,19,Daily,None,None,normal
VID3267,GPS,Normal,11,"(67.87755, 23.69043)",99,Bluetooth,66,Weekly,Spoofing,Wi-Fi,compromised
VID4987,LIDAR,Faulty,25,"(15.65533, 71.71509)",31,Bluetooth,19,Occasionally,None,None,compromised
VID7431,Radar,Disabled,85,"(23.83806, 71.87082)",30,Wi-Fi,0,Weekly,None,None,normal
VID2964,Camera,Normal,69,"(89.72286, 42.26633)",38,Cellular,12,Daily,None,None,normal
VID4237,Radar,Faulty,17,"(65.35236, 68.33871)",41,Bluetooth,1,Daily,Spoofing,Bluetooth,compromised
VID6849,LIDAR,Faulty,100,"(10.17915, 80.75952)",71,Cellular,30,Weekly,DDoS,UDP,compromised
VID8094,LIDAR,Normal,72,"(19.36471, 32.16335)",91,Bluetooth,80,Weekly,Spoofing,TCP,compromised
VID9634,Camera,Disabled,23,"(34.20442, 21.39568)",25,Wi-Fi,3,Daily,None,None,normal
VID4138,LIDAR,Normal,85,"(16.8407, 14.08839)",49,Cellular,14,Occasionally,None,None,normal
VID4249,LIDAR,Disabled,32,"(10.35867, 70.17594)",25,Wi-Fi,77,Occasionally,Jamming,TCP,compromised
VID9282,Camera,Normal,40,"(51.17186, 24.14417)",84,Wi-Fi,52,Occasionally,MITM,Wi-Fi,compromised
VID9167,ECU,Normal,97,"(23.7751, 54.83004)",68,Cellular,7,Daily,None,None,normal
VID7225,Camera,Normal,34,"(12.79061, 58.75592)",69,Bluetooth,18,Weekly,None,None,normal
VID3175,LIDAR,Normal,32,"(32.46319, 73.29466)",65,Cellular,33,Weekly,None,None,normal
VID9071,Radar,Normal,53,"(23.24432, 85.64895)",37,Cellular,37,Weekly,None,None,normal
VID7343,Camera,Normal,84,"(25.92821, 64.43139)",37,Bluetooth,31,Occasionally,None,None,normal
VID6594,GPS,Normal,74,"(88.71217, 26.67063)",48,Bluetooth,97,Daily,Jamming,Wi-Fi,compromised
VID8601,Radar,Normal,106,"(50.25409, 78.07854)",94,Cellular,40,Weekly,None,None,normal
VID2617,ECU,Normal,68,"(58.96523, 29.5953)",65,Cellular,53,Daily,Jamming,Bluetooth,compromised
VID4374,Camera,Faulty,81,"(79.66719, 57.02993)",29,Bluetooth,97,Weekly,Spoofing,Zigbee,compromised
VID9621,GPS,Faulty,110,"(53.4039, 81.70357)",46,Wi-Fi,79,Occasionally,MITM,Bluetooth,compromised
VID4152,GPS,Faulty,9,"(43.92103, 66.81287)",50,Bluetooth,90,Weekly,DDoS,Bluetooth,compromised
VID4073,Radar,Disabled,12,"(11.9384, 24.69622)",78,Wi-Fi,70,Weekly,MITM,Zigbee,compromised
VID2891,ECU,Normal,42,"(70.09775, 49.00093)",47,Cellular,13,Occasionally,None,None,normal
VID1964,LIDAR,Faulty,74,"(79.1623, 37.2483)",46,Cellular,62,Weekly,Jamming,TCP,compromised
VID8685,LIDAR,Normal,93,"(85.1395, 47.17993)",93,Bluetooth,12,Weekly,None,None,normal
VID9663,Radar,Disabled,8,"(13.94758, 55.30146)",54,Wi-Fi,97,Weekly,None,None,compromised
VID2387,LIDAR,Normal,116,"(72.55117, 10.23123)",63,Cellular,4,Daily,None,None,normal
VID4398,ECU,Normal,106,"(84.85697, 26.32211)",99,Bluetooth,11,Weekly,None,None,normal
VID2049,Radar,Disabled,96,"(19.08897, 62.79507)",83,Bluetooth,6,Daily,None,None,normal
VID4152,Camera,Faulty,44,"(48.04475, 32.447)",23,Cellular,66,Daily,None,None,compromised
VID9933,Radar,Disabled,2,"(25.61809, 88.39458)",22,Wi-Fi,42,Weekly,None,None,normal
VID4772,LIDAR,Faulty,84,"(24.78155, 68.54148)",58,Cellular,35,Daily,Spoofing,Bluetooth,compromised
VID9938,Camera,Disabled,55,"(24.84552, 79.66363)",99,Bluetooth,12,Occasionally,None,None,normal
VID8480,LIDAR,Normal,21,"(41.77054, 12.46467)",96,Cellular,22,Daily,None,None,normal
VID1358,Radar,Normal,42,"(80.91991, 32.30265)",30,Wi-Fi,82,Occasionally,Spoofing,Bluetooth,compromised
VID8028,GPS,Disabled,83,"(47.50153, 34.13634)",45,Bluetooth,38,Weekly,None,None,normal
VID4383,GPS,Disabled,75,"(81.39612, 15.42248)",31,Wi-Fi,23,Weekly,None,None,normal
VID2868,GPS,Normal,105,"(43.07801, 82.6893)",84,Wi-Fi,38,Occasionally,None,None,normal
VID4967,Camera,Normal,72,"(37.41037, 62.55881)",85,Bluetooth,51,Weekly,MITM,Bluetooth,compromised
VID6445,ECU,Normal,85,"(53.16351, 81.78718)",72,Cellular,81,Weekly,MITM,TCP,compromised
VID5860,GPS,Faulty,41,"(64.85831, 59.9743)",45,Bluetooth,38,Weekly,Spoofing,UDP,compromised
VID2324,Radar,Normal,113,"(79.31868, 82.52378)",72,Bluetooth,71,Daily,None,None,compromised
VID7605,GPS,Disabled,91,"(56.24127, 40.37443)",49,Cellular,45,Occasionally,None,None,normal
VID1700,ECU,Faulty,36,"(83.89678, 14.60581)",96,Bluetooth,19,Occasionally,MITM,Bluetooth,compromised
VID5566,Radar,Disabled,38,"(52.67565, 84.01782)",70,Wi-Fi,39,Weekly,None,None,normal
VID1410,Camera,Disabled,63,"(23.93461, 60.28937)",35,Wi-Fi,46,Weekly,None,None,normal
VID6047,Camera,Disabled,2,"(72.49051, 25.46796)",51,Wi-Fi,6,Daily,None,None,normal
VID2964,Camera,Normal,3,"(54.18858, 49.99651)",76,Cellular,24,Occasionally,None,None,normal
VID9422,LIDAR,Normal,86,"(14.31381, 29.36316)",27,Bluetooth,85,Weekly,Jamming,Wi-Fi,compromised
VID2225,LIDAR,Normal,92,"(23.88107, 40.82506)",74,Bluetooth,17,Occasionally,None,None,normal
VID3923,Radar,Faulty,80,"(48.92634, 41.14007)",38,Wi-Fi,40,Occasionally,MITM,Bluetooth,compromised
VID5078,LIDAR,Normal,0,"(73.1611, 70.39693)",30,Bluetooth,79,Weekly,Spoofing,Bluetooth,compromised
VID4886,Radar,Normal,6,"(47.29857, 27.7993)",70,Wi-Fi,73,Weekly,Spoofing,Wi-Fi,compromised
VID1584,LIDAR,Normal,24,"(68.59714, 55.75217)",21,Cellular,23,Daily,None,None,normal
VID8348,Radar,Disabled,104,"(48.96178, 26.07277)",94,Cellular,53,Daily,Spoofing,Bluetooth,compromised
VID5059,Radar,Normal,91,"(77.22202, 18.42018)",44,Bluetooth,41,Weekly,None,None,normal
VID6178,ECU,Faulty,113,"(81.20721, 56.00304)",58,Cellular,14,Occasionally,None,None,compromised
VID1699,ECU,Faulty,85,"(14.20925, 70.06337)",79,Cellular,44,Daily,None,None,compromised
VID5059,LIDAR,Normal,5,"(75.89703, 73.28525)",28,Cellular,34,Occasionally,None,None,normal
VID4882,GPS,Normal,85,"(82.04054, 61.02453)",61,Wi-Fi,88,Daily,MITM,Wi-Fi,compromised
VID2039,Camera,Faulty,36,"(12.00183, 41.68008)",68,Wi-Fi,54,Daily,Spoofing,Bluetooth,compromised
VID5362,Radar,Normal,96,"(59.12072, 73.88388)",70,Cellular,35,Occasionally,None,None,normal
VID2268,Radar,Faulty,15,"(23.1565, 83.24151)",78,Cellular,94,Daily,DDoS,Zigbee,compromised
VID5280,ECU,Normal,21,"(20.01622, 71.95591)",54,Bluetooth,2,Occasionally,None,None,normal
VID9212,GPS,Faulty,84,"(18.03875, 18.41985)",88,Wi-Fi,14,Occasionally,Spoofing,Zigbee,compromised
VID3624,Radar,Faulty,35,"(40.28495, 89.05726)",59,Wi-Fi,31,Weekly,MITM,Bluetooth,compromised
VID1812,GPS,Normal,14,"(86.19035, 79.85731)",99,Wi-Fi,49,Daily,None,None,normal
VID2437,Radar,Normal,89,"(49.90576, 76.56155)",84,Wi-Fi,70,Occasionally,Jamming,UDP,compromised
VID5048,GPS,Disabled,107,"(21.80026, 71.80218)",35,Cellular,68,Daily,DDoS,Bluetooth,compromised
VID5322,Camera,Normal,65,"(17.6582, 84.22357)",33,Wi-Fi,0,Occasionally,None,None,normal
VID4253,Camera,Faulty,39,"(63.66348, 24.80972)",96,Wi-Fi,3,Daily,DDoS,Zigbee,compromised
VID6598,GPS,Normal,1,"(25.4463, 43.25993)",57,Bluetooth,21,Occasionally,None,None,normal
VID5833,ECU,Faulty,100,"(52.88095, 13.04789)",75,Cellular,81,Weekly,Spoofing,UDP,compromised
VID6554,GPS,Faulty,10,"(47.29989, 63.2247)",24,Cellular,5,Weekly,Jamming,Bluetooth,compromised
VID1556,LIDAR,Normal,32,"(25.18951, 74.23394)",89,Cellular,19,Occasionally,None,None,normal
VID8853,Radar,Disabled,83,"(52.04407, 25.35056)",54,Wi-Fi,10,Occasionally,None,None,normal
VID2932,ECU,Normal,13,"(84.38389, 31.79756)",22,Wi-Fi,45,Daily,None,None,normal
VID9633,ECU,Disabled,102,"(57.82893, 58.55009)",90,Cellular,58,Daily,None,None,compromised
VID1722,Camera,Disabled,39,"(16.51868, 45.1925)",33,Bluetooth,53,Occasionally,Jamming,Zigbee,compromised
VID8623,GPS,Normal,103,"(81.67029, 66.98317)",87,Cellular,34,Daily,None,None,normal
VID9262,LIDAR,Disabled,4,"(39.02696, 56.30591)",70,Cellular,85,Occasionally,DDoS,Zigbee,compromised
VID4287,LIDAR,Normal,38,"(77.21268, 11.41295)",96,Bluetooth,13,Occasionally,None,None,normal
VID4421,GPS,Faulty,58,"(34.25787, 56.07259)",28,Cellular,10,Daily,Spoofing,TCP,compromised
VID9842,ECU,Disabled,58,"(88.22382, 52.00223)",82,Wi-Fi,41,Weekly,None,None,normal
VID5486,Radar,Disabled,104,"(27.52437, 73.89042)",26,Wi-Fi,72,Weekly,DDoS,Zigbee,compromised
VID2258,Camera,Disabled,73,"(64.84125, 17.27795)",82,Cellular,93,Occasionally,Jamming,Zigbee,compromised
VID9168,GPS,Disabled,96,"(58.31023, 75.98782)",56,Wi-Fi,23,Occasionally,None,None,normal
VID7913,GPS,Faulty,54,"(67.58562, 27.58149)",94,Cellular,15,Weekly,MITM,Bluetooth,compromised
VID6642,ECU,Disabled,18,"(64.42659, 18.76619)",54,Wi-Fi,13,Occasionally,None,None,normal
VID6517,Camera,Faulty,45,"(45.13535, 28.46487)",73,Bluetooth,80,Weekly,Spoofing,TCP,compromised
VID5739,GPS,Disabled,44,"(55.68677, 58.4254)",80,Bluetooth,99,Daily,Spoofing,Zigbee,compromised
VID9030,LIDAR,Normal,103,"(25.69759, 22.29114)",64,Bluetooth,92,Daily,MITM,Bluetooth,compromised
VID9464,GPS,Faulty,79,"(50.50082, 40.76408)",31,Bluetooth,77,Occasionally,Jamming,TCP,compromised
VID4960,ECU,Normal,49,"(73.36347, 46.56413)",48,Bluetooth,74,Daily,MITM,Wi-Fi,compromised
